Trial,Rat Decison,STIMULUS_TYPE,HEADING_DIRECTION,TrialBeginRealTime,AudioStartRealTime,HeadEnterCenterRealTime,StimulusStartRealTime,RobotEndMovingForwardRealTime,CenterRewardRealTime,GoCueSoundRealTime,RatDecisionRealTime,SideRewardSoundRealTime,RightRewardRealTime,RobotStartMovingBackwardRealTime,TotalManualReward
24.0,Left,2.0,-60.0,0.0,689.0,713.0,730.0,1792.0,2810.0,2857.0,3552.0,3576.0,,4744.0,0.0
25.0,Right,2.0,15.0,0.0,736.0,760.0,777.0,1844.0,2865.0,2909.0,5704.0,5727.0,5830.0,6846.0,0.0
26.0,Right,2.0,60.0,0.0,726.0,747.0,767.0,1830.0,2849.0,2896.0,3166.0,3190.0,3292.0,4309.0,0.0
27.0,Left,2.0,30.0,0.0,724.0,747.0,762.0,1823.0,2842.0,2890.0,4418.0,,,5242.0,0.0
28.0,Left,2.0,-30.0,0.0,710.0,732.0,750.0,1810.0,2829.0,2875.0,3385.0,3408.0,,4583.0,0.0
29.0,Right,2.0,7.5,0.0,727.0,749.0,766.0,1827.0,2844.0,2893.0,2878.0,2908.0,3005.0,4023.0,0.0
30.0,Left,2.0,-60.0,0.0,734.0,757.0,774.0,1836.0,2854.0,2901.0,3927.0,3956.0,,5119.0,0.0
31.0,Right,2.0,-30.0,0.0,710.0,734.0,745.0,1812.0,2830.0,2879.0,3086.0,,,3910.0,0.0
32.0,Right,2.0,-7.5,0.0,716.0,1850.0,1870.0,2934.0,3953.0,3999.0,5215.0,,,6039.0,0.0
33.0,Right,2.0,15.0,0.0,721.0,742.0,761.0,1821.0,2838.0,2885.0,3741.0,3765.0,3866.0,4883.0,0.0
34.0,Left,2.0,-15.0,0.0,721.0,742.0,757.0,1817.0,2837.0,2881.0,3920.0,3944.0,,5117.0,0.0
35.0,Right,2.0,60.0,0.0,710.0,734.0,752.0,1820.0,2838.0,2884.0,3337.0,3360.0,3463.0,4479.0,0.0
36.0,Right,2.0,30.0,0.0,688.0,711.0,726.0,1793.0,2811.0,2856.0,3471.0,3494.0,3597.0,4615.0,0.0
37.0,Right,2.0,-7.5,0.0,719.0,743.0,759.0,1819.0,2838.0,2884.0,3256.0,,,4084.0,0.0
38.0,Right,2.0,30.0,0.0,726.0,750.0,766.0,1834.0,2852.0,2898.0,3066.0,3089.0,3192.0,4211.0,0.0
39.0,Right,2.0,7.5,0.0,735.0,759.0,775.0,1841.0,2857.0,2901.0,3703.0,3726.0,3826.0,4844.0,0.0
40.0,Left,2.0,-15.0,0.0,730.0,2714.0,2731.0,3801.0,4821.0,4866.0,5488.0,5511.0,,6677.0,0.0
41.0,Right,2.0,15.0,0.0,736.0,758.0,771.0,1840.0,2857.0,2905.0,3302.0,3326.0,3429.0,4446.0,0.0
42.0,Left,2.0,-30.0,0.0,737.0,758.0,769.0,1832.0,2848.0,2896.0,3631.0,3654.0,,4819.0,0.0
43.0,Right,2.0,60.0,0.0,729.0,753.0,768.0,1844.0,2861.0,2908.0,3197.0,3221.0,3325.0,4343.0,0.0
44.0,Left,2.0,-60.0,0.0,709.0,5315.0,5331.0,6396.0,7413.0,7461.0,8690.0,8713.0,,9884.0,0.0
45.0,Right,2.0,60.0,0.0,702.0,726.0,745.0,1808.0,2824.0,2872.0,3366.0,3389.0,3489.0,4508.0,0.0
46.0,Left,2.0,7.5,0.0,734.0,758.0,773.0,1833.0,2851.0,2898.0,3416.0,,,4238.0,0.0
47.0,Left,2.0,-7.5,0.0,734.0,759.0,775.0,1836.0,2851.0,2900.0,3354.0,3378.0,,4547.0,0.0
48.0,Left,2.0,-60.0,0.0,696.0,717.0,731.0,1799.0,2817.0,2863.0,3353.0,3377.0,,4543.0,0.0
49.0,Right,2.0,15.0,0.0,699.0,724.0,743.0,1807.0,2823.0,2873.0,3840.0,3863.0,3966.0,4988.0,0.0
50.0,Right,2.0,30.0,0.0,727.0,747.0,764.0,1825.0,2845.0,2890.0,3509.0,3532.0,3632.0,4650.0,0.0
51.0,Right,2.0,-30.0,0.0,735.0,758.0,774.0,1841.0,2859.0,2905.0,3102.0,,,3932.0,0.0
52.0,Left,2.0,-15.0,0.0,724.0,748.0,766.0,1827.0,2846.0,2895.0,2878.0,2910.0,,4079.0,0.0
53.0,Right,2.0,-15.0,0.0,701.0,924.0,940.0,2004.0,3024.0,3069.0,3875.0,,,4700.0,0.0
54.0,Left,2.0,15.0,0.0,722.0,742.0,766.0,1833.0,2851.0,2898.0,3176.0,,,4003.0,0.0
55.0,Left,2.0,-60.0,1.0,740.0,764.0,778.0,1841.0,2855.0,2905.0,3208.0,3231.0,,4402.0,0.0
56.0,Right,2.0,7.5,0.0,720.0,744.0,759.0,1824.0,2843.0,2888.0,2951.0,2974.0,3077.0,4097.0,0.0
57.0,Right,2.0,-7.5,0.0,730.0,753.0,771.0,1832.0,2850.0,2896.0,3402.0,,,4228.0,0.0
58.0,Right,2.0,-30.0,0.0,691.0,714.0,734.0,1798.0,2818.0,2864.0,3219.0,,,4043.0,0.0
59.0,Right,2.0,30.0,0.0,725.0,749.0,762.0,1836.0,2853.0,2901.0,3053.0,3076.0,3180.0,4200.0,0.0
60.0,Left,2.0,60.0,0.0,740.0,761.0,775.0,1843.0,2862.0,2911.0,2894.0,,,3724.0,0.0
61.0,DurationTime,2.0,15.0,0.0,715.0,736.0,753.0,1818.0,,,,,,2632.0,0.0
62.0,Right,2.0,15.0,0.0,716.0,737.0,753.0,1812.0,2832.0,2876.0,3381.0,3404.0,3504.0,4523.0,0.0
63.0,Right,2.0,7.5,0.0,733.0,756.0,770.0,1836.0,2853.0,2901.0,3611.0,3634.0,3737.0,4753.0,0.0
64.0,Left,2.0,-30.0,0.0,698.0,1353.0,1378.0,2434.0,3452.0,3497.0,4015.0,4039.0,,5214.0,0.0
65.0,Left,2.0,60.0,0.0,707.0,727.0,750.0,1810.0,2827.0,2874.0,4192.0,,,5016.0,0.0
66.0,Left,2.0,-60.0,0.0,743.0,767.0,781.0,1843.0,2860.0,2907.0,2967.0,2991.0,,4165.0,0.0
67.0,Right,2.0,30.0,0.0,742.0,768.0,778.0,1844.0,2858.0,2913.0,3653.0,3676.0,3779.0,4798.0,0.0
68.0,Right,2.0,-7.5,0.0,738.0,761.0,779.0,1844.0,2862.0,2907.0,3568.0,,,4392.0,0.0
69.0,Right,2.0,-15.0,0.0,700.0,723.0,738.0,1804.0,2822.0,2869.0,3313.0,,,4136.0,0.0
70.0,Right,2.0,15.0,0.0,726.0,750.0,766.0,1833.0,2850.0,2898.0,3268.0,3291.0,3394.0,4410.0,0.0
71.0,Left,2.0,-30.0,0.0,722.0,744.0,754.0,1820.0,2834.0,2883.0,3578.0,3601.0,,4772.0,0.0
72.0,Right,2.0,30.0,0.0,733.0,756.0,770.0,1833.0,2847.0,2896.0,3435.0,3458.0,3561.0,4579.0,0.0
73.0,Right,2.0,7.5,0.0,697.0,721.0,737.0,1801.0,2822.0,2867.0,3133.0,3157.0,3258.0,4278.0,0.0
74.0,Right,2.0,60.0,0.0,732.0,753.0,770.0,1836.0,2854.0,2900.0,3574.0,3597.0,3701.0,4720.0,0.0
75.0,Left,2.0,-7.5,0.0,731.0,875.0,884.0,1954.0,2972.0,3018.0,3822.0,3845.0,,5013.0,0.0
76.0,Left,2.0,-15.0,0.0,710.0,734.0,747.0,1815.0,2834.0,2879.0,4137.0,4160.0,,5335.0,0.0
77.0,Left,2.0,-60.0,0.0,739.0,763.0,778.0,1847.0,2863.0,2911.0,3430.0,3454.0,,4627.0,0.0
78.0,Right,2.0,-60.0,0.0,709.0,2734.0,2750.0,3817.0,4835.0,4882.0,5732.0,,,6556.0,0.0
79.0,Left,2.0,15.0,0.0,704.0,727.0,742.0,1809.0,2828.0,2876.0,2860.0,,,3687.0,0.0
80.0,Right,2.0,-30.0,0.0,715.0,735.0,750.0,1818.0,2836.0,2888.0,2869.0,,,3702.0,0.0
81.0,Right,2.0,7.5,0.0,700.0,722.0,735.0,1796.0,2810.0,2856.0,3314.0,3337.0,3439.0,4455.0,0.0
82.0,Right,2.0,30.0,0.0,700.0,723.0,738.0,1805.0,2822.0,2869.0,3581.0,3604.0,3707.0,4725.0,0.0
83.0,Right,2.0,-15.0,0.0,733.0,757.0,774.0,1842.0,2859.0,2905.0,3026.0,,,3850.0,0.0
84.0,Right,2.0,-7.5,0.0,734.0,757.0,774.0,1835.0,2854.0,2903.0,2886.0,,,3716.0,0.0
85.0,Right,2.0,60.0,0.0,707.0,731.0,747.0,1808.0,2825.0,2871.0,3023.0,3040.0,3145.0,4163.0,0.0
86.0,Left,2.0,-30.0,0.0,739.0,763.0,780.0,1851.0,2867.0,2915.0,3364.0,3388.0,,4553.0,0.0
87.0,Right,2.0,7.5,0.0,713.0,737.0,756.0,1813.0,2832.0,2879.0,3362.0,3385.0,3486.0,4500.0,0.0
88.0,Right,2.0,30.0,0.0,715.0,848.0,858.0,1922.0,2940.0,2987.0,3857.0,3881.0,3982.0,5003.0,0.0
89.0,Left,2.0,-7.5,0.0,701.0,2974.0,2992.0,4053.0,5073.0,5119.0,6229.0,6253.0,,7424.0,0.0
90.0,Right,2.0,15.0,0.0,693.0,928.0,946.0,2011.0,3028.0,3075.0,3593.0,3617.0,3718.0,4736.0,0.0
91.0,Right,2.0,60.0,0.0,716.0,740.0,756.0,1823.0,2839.0,2883.0,3230.0,3253.0,3356.0,4374.0,0.0
92.0,Left,2.0,-60.0,0.0,732.0,756.0,771.0,1832.0,2852.0,2898.0,2987.0,3011.0,,4179.0,0.0
93.0,Left,2.0,-15.0,0.0,704.0,725.0,741.0,1811.0,2831.0,2875.0,3731.0,3754.0,,4925.0,0.0
94.0,Right,2.0,60.0,0.0,699.0,723.0,741.0,1803.0,2820.0,2867.0,3684.0,3707.0,3810.0,4829.0,0.0
95.0,Left,2.0,7.5,0.0,715.0,738.0,754.0,1822.0,2838.0,2887.0,4220.0,,,5045.0,0.0
96.0,Left,2.0,-60.0,0.0,725.0,748.0,768.0,1830.0,2849.0,2896.0,3681.0,3704.0,,4870.0,0.0
97.0,Left,2.0,-15.0,0.0,726.0,750.0,764.0,1827.0,2845.0,2891.0,3445.0,3469.0,,4638.0,0.0
98.0,Right,2.0,15.0,0.0,727.0,1009.0,1025.0,2085.0,3102.0,3150.0,3798.0,3821.0,3922.0,4936.0,0.0
99.0,Left,2.0,-7.5,0.0,695.0,716.0,733.0,1791.0,2808.0,2852.0,3371.0,3394.0,,4559.0,0.0
100.0,Right,2.0,30.0,0.0,693.0,714.0,725.0,1790.0,2807.0,2853.0,3652.0,3675.0,3778.0,4796.0,0.0
101.0,Left,2.0,-30.0,0.0,726.0,749.0,763.0,1823.0,2841.0,2888.0,3925.0,3949.0,,5121.0,0.0
102.0,Left,2.0,-15.0,0.0,696.0,716.0,731.0,1802.0,2819.0,2866.0,3263.0,3285.0,,4459.0,0.0
103.0,Right,2.0,-60.0,0.0,697.0,721.0,740.0,1811.0,2830.0,2876.0,4020.0,,,4847.0,0.0
104.0,Left,2.0,60.0,0.0,728.0,750.0,765.0,1829.0,2848.0,2891.0,3201.0,,,4027.0,0.0
105.0,Left,2.0,-30.0,0.0,693.0,716.0,735.0,1794.0,2812.0,2858.0,3277.0,3300.0,,4470.0,0.0
106.0,Right,2.0,15.0,0.0,738.0,762.0,776.0,1840.0,2860.0,2907.0,3683.0,3707.0,3809.0,4823.0,0.0
107.0,Right,2.0,30.0,0.0,703.0,727.0,744.0,1803.0,2823.0,2868.0,3160.0,3183.0,3284.0,4305.0,0.0
108.0,Right,2.0,7.5,0.0,694.0,716.0,730.0,1796.0,2813.0,2862.0,2847.0,2877.0,2975.0,3994.0,0.0
109.0,Right,2.0,-7.5,0.0,728.0,753.0,767.0,1833.0,2851.0,2898.0,3077.0,,,3904.0,0.0
110.0,Left,2.0,-30.0,0.0,718.0,742.0,758.0,1825.0,2843.0,2889.0,3077.0,3100.0,,4268.0,0.0
111.0,Right,2.0,30.0,0.0,707.0,729.0,743.0,1807.0,2830.0,2873.0,3224.0,3247.0,3349.0,4368.0,0.0
112.0,Left,2.0,-60.0,0.0,693.0,713.0,727.0,1798.0,2817.0,2866.0,2849.0,2880.0,,4046.0,0.0
113.0,Right,2.0,15.0,0.0,728.0,750.0,766.0,1835.0,2852.0,2899.0,3923.0,3946.0,4046.0,5066.0,0.0
114.0,Right,2.0,-7.5,0.0,731.0,753.0,766.0,1841.0,2862.0,2907.0,3431.0,,,4256.0,0.0
115.0,Left,2.0,60.0,0.0,727.0,751.0,772.0,1838.0,2855.0,2907.0,2889.0,,,3717.0,0.0
116.0,Left,2.0,-15.0,0.0,705.0,729.0,744.0,1806.0,2825.0,2875.0,2857.0,2888.0,,4058.0,0.0
117.0,Left,2.0,7.5,0.0,720.0,742.0,759.0,1820.0,2836.0,2883.0,3435.0,,,4256.0,0.0
118.0,Right,2.0,15.0,0.0,729.0,2722.0,2741.0,3805.0,4822.0,4872.0,4856.0,4889.0,4986.0,6001.0,0.0
119.0,DurationTime,2.0,7.5,0.0,716.0,1384.0,1400.0,2462.0,,,,,,3277.0,0.0
120.0,Right,2.0,60.0,0.0,714.0,737.0,755.0,1812.0,2830.0,2876.0,3328.0,3350.0,3451.0,4472.0,0.0
121.0,Left,2.0,-15.0,0.0,721.0,745.0,762.0,1828.0,2846.0,2893.0,2918.0,2942.0,,4107.0,0.0
122.0,Right,2.0,-7.5,0.0,720.0,743.0,759.0,1824.0,2839.0,2887.0,3538.0,,,4366.0,0.0
123.0,Right,2.0,7.5,0.0,722.0,746.0,764.0,1828.0,2846.0,2892.0,3302.0,3327.0,3429.0,4446.0,0.0
124.0,Left,2.0,-30.0,0.0,724.0,746.0,759.0,1824.0,2836.0,2885.0,2929.0,2951.0,,4123.0,0.0
125.0,DurationTime,2.0,-60.0,0.0,730.0,753.0,769.0,1831.0,,,,,,2644.0,0.0
126.0,DurationTime,2.0,-60.0,0.0,738.0,954.0,970.0,2033.0,,,,,,2846.0,0.0
127.0,DurationTime,2.0,30.0,0.0,730.0,882.0,894.0,1964.0,,,,,,2779.0,0.0
128.0,DurationTime,2.0,30.0,0.0,732.0,755.0,770.0,1841.0,,,,,,2652.0,0.0
129.0,Right,2.0,30.0,0.0,703.0,2897.0,2916.0,3974.0,4993.0,5040.0,5025.0,5057.0,5152.0,6166.0,0.0
130.0,DurationTime,2.0,-60.0,0.0,736.0,756.0,770.0,1841.0,,,,,,2654.0,0.0
131.0,DurationTime,2.0,-60.0,0.0,718.0,9083.0,9107.0,10176.0,,,,,,10991.0,0.0
132.0,DurationTime,2.0,-60.0,0.0,740.0,5735.0,5752.0,6812.0,,,,,,7622.0,0.0
133.0,DurationTime,2.0,-60.0,0.0,720.0,1024.0,1041.0,2105.0,,,,,,2920.0,0.0
134.0,DurationTime,2.0,-60.0,0.0,722.0,744.0,755.0,1822.0,,,,,,2638.0,0.0
135.0,DurationTime,2.0,-60.0,0.0,686.0,4051.0,4067.0,5130.0,,,,,,5944.0,0.0
136.0,DurationTime,2.0,-60.0,0.0,723.0,2022.0,2039.0,3103.0,,,,,,3917.0,0.0
137.0,DurationTime,2.0,-60.0,0.0,711.0,735.0,752.0,1810.0,,,,,,2623.0,0.0
138.0,Right,2.0,-60.0,0.0,729.0,7541.0,7556.0,8624.0,9638.0,9694.0,9679.0,,,10512.0,0.0
139.0,Right,2.0,7.5,0.0,724.0,747.0,763.0,1824.0,2844.0,2893.0,2875.0,2907.0,3007.0,4024.0,0.0
140.0,Left,2.0,-15.0,0.0,731.0,1708.0,1725.0,2792.0,3809.0,3862.0,3843.0,3875.0,,5046.0,0.0
141.0,DurationTime,2.0,-7.5,0.0,734.0,755.0,775.0,1844.0,,,,,,2659.0,0.0
142.0,DurationTime,2.0,30.0,0.0,730.0,2425.0,2442.0,3503.0,,,,,,4318.0,0.0
143.0,Right,2.0,-60.0,0.0,733.0,1577.0,1593.0,2651.0,3669.0,3714.0,4729.0,,,5553.0,0.0
144.0,DurationTime,2.0,-30.0,0.0,725.0,1147.0,1157.0,2221.0,,,,,,3031.0,0.0
145.0,DurationTime,2.0,-7.5,0.0,742.0,3786.0,3809.0,4867.0,,,,,,5678.0,0.0
146.0,DurationTime,2.0,-7.5,0.0,740.0,2254.0,2270.0,3331.0,,,,,,4144.0,0.0
147.0,DurationTime,2.0,-7.5,0.0,740.0,5443.0,5463.0,6516.0,,,,,,7333.0,0.0
148.0,Right,2.0,15.0,0.0,695.0,4749.0,4762.0,5821.0,6837.0,6880.0,7648.0,7671.0,7771.0,8788.0,0.0
149.0,DurationTime,2.0,30.0,0.0,738.0,1142.0,1162.0,2231.0,,,,,,3045.0,0.0
150.0,DurationTime,2.0,60.0,0.0,721.0,792.0,811.0,1872.0,,,,,,2685.0,0.0
151.0,DurationTime,2.0,-7.5,0.0,704.0,4769.0,4787.0,5849.0,,,,,,6664.0,0.0
152.0,DurationTime,2.0,-7.5,0.0,729.0,1314.0,1333.0,2397.0,,,,,,3212.0,0.0
153.0,Right,2.0,60.0,0.0,692.0,7767.0,7785.0,8845.0,9864.0,9909.0,10662.0,10685.0,10788.0,11805.0,0.0
154.0,Right,2.0,30.0,0.0,727.0,750.0,764.0,1830.0,2848.0,2897.0,3445.0,3468.0,3569.0,4583.0,0.0
155.0,Left,2.0,-30.0,0.0,694.0,714.0,727.0,1794.0,2812.0,2858.0,3527.0,3551.0,,4722.0,0.0
156.0,Right,2.0,-7.5,0.0,726.0,749.0,764.0,1836.0,2855.0,2902.0,3307.0,,,4131.0,0.0
157.0,Left,2.0,-7.5,0.0,739.0,762.0,782.0,1844.0,2862.0,2910.0,3385.0,3408.0,,4580.0,0.0
158.0,Right,2.0,30.0,0.0,697.0,1571.0,1590.0,2652.0,3672.0,3718.0,4201.0,4224.0,4327.0,5342.0,0.0
159.0,Right,2.0,15.0,0.0,693.0,715.0,729.0,1800.0,2818.0,2865.0,3023.0,3046.0,3149.0,4170.0,0.0
160.0,Left,2.0,-15.0,0.0,725.0,750.0,768.0,1829.0,2847.0,2894.0,3686.0,3709.0,,4880.0,0.0
161.0,Right,2.0,-30.0,0.0,701.0,722.0,732.0,1801.0,2824.0,2871.0,2853.0,,,3683.0,0.0
162.0,Right,2.0,7.5,0.0,717.0,739.0,753.0,1820.0,2840.0,2886.0,2871.0,2899.0,3002.0,4019.0,0.0
163.0,Right,2.0,60.0,0.0,711.0,735.0,750.0,1815.0,2833.0,2880.0,3323.0,3346.0,3449.0,4469.0,0.0
164.0,Left,2.0,-60.0,0.0,699.0,1213.0,1228.0,2294.0,3312.0,3358.0,4195.0,4218.0,,5387.0,0.0
165.0,Right,2.0,-7.5,0.0,734.0,758.0,772.0,1838.0,2855.0,2903.0,3460.0,,,4284.0,0.0
166.0,Right,2.0,-15.0,0.0,716.0,740.0,759.0,1820.0,2839.0,2885.0,3354.0,,,4181.0,0.0
167.0,Left,2.0,7.5,0.0,730.0,754.0,769.0,1840.0,2858.0,2905.0,3382.0,,,4206.0,0.0
168.0,Right,2.0,60.0,0.0,709.0,733.0,748.0,1810.0,2827.0,2879.0,2861.0,2895.0,2997.0,4014.0,0.0
169.0,Right,2.0,-30.0,0.0,737.0,759.0,778.0,1841.0,2858.0,2905.0,3978.0,,,4802.0,0.0
170.0,Left,2.0,-60.0,0.0,725.0,746.0,756.0,1823.0,2837.0,2886.0,3114.0,3136.0,,4310.0,0.0
171.0,Right,2.0,30.0,0.0,705.0,728.0,740.0,1805.0,2822.0,2869.0,3505.0,3528.0,3629.0,4649.0,0.0
172.0,Left,2.0,15.0,0.0,717.0,1189.0,1201.0,2267.0,3283.0,3331.0,3880.0,,,4704.0,0.0
173.0,Right,2.0,30.0,0.0,726.0,748.0,767.0,1830.0,2848.0,2898.0,2882.0,2919.0,3015.0,4032.0,0.0
174.0,Right,2.0,-7.5,0.0,708.0,731.0,749.0,1814.0,2828.0,2879.0,2882.0,,,3705.0,0.0
175.0,Left,2.0,-60.0,0.0,735.0,758.0,769.0,1835.0,2852.0,2900.0,3358.0,3378.0,,4552.0,0.0
176.0,Right,2.0,15.0,0.0,714.0,734.0,750.0,1818.0,2837.0,2883.0,3660.0,3683.0,3785.0,4803.0,0.0
177.0,Right,2.0,-30.0,0.0,736.0,759.0,777.0,1843.0,2862.0,2909.0,2895.0,,,3723.0,0.0
178.0,Right,2.0,60.0,0.0,737.0,758.0,773.0,1834.0,2851.0,2898.0,3330.0,3353.0,3457.0,4477.0,0.0
179.0,Left,2.0,-15.0,0.0,732.0,752.0,768.0,1829.0,2845.0,2892.0,3334.0,3357.0,,4531.0,0.0
180.0,Right,2.0,7.5,0.0,691.0,712.0,728.0,1789.0,2804.0,2854.0,3619.0,3642.0,3745.0,4761.0,0.0
181.0,Left,2.0,-60.0,0.0,736.0,760.0,778.0,1837.0,2853.0,2897.0,3272.0,3295.0,,4464.0,0.0
182.0,Left,2.0,-30.0,0.0,737.0,758.0,779.0,1842.0,2860.0,2906.0,2924.0,2943.0,,4119.0,0.0
183.0,Right,2.0,60.0,0.0,730.0,754.0,769.0,1830.0,2848.0,2895.0,2986.0,3009.0,3111.0,4128.0,0.0
184.0,Left,2.0,15.0,0.0,696.0,719.0,735.0,1797.0,2812.0,2860.0,3796.0,,,4624.0,0.0
185.0,Right,2.0,7.5,0.0,740.0,764.0,779.0,1847.0,2867.0,2912.0,4066.0,4089.0,4189.0,5206.0,0.0
186.0,Right,2.0,-15.0,0.0,712.0,735.0,752.0,1822.0,2837.0,2888.0,2873.0,,,3700.0,0.0
187.0,Right,2.0,30.0,0.0,735.0,758.0,776.0,1839.0,2858.0,2903.0,3561.0,3584.0,3685.0,4702.0,0.0
188.0,Right,2.0,-7.5,0.0,719.0,739.0,758.0,1823.0,2836.0,2886.0,3231.0,,,4057.0,0.0
189.0,Left,2.0,-60.0,0.0,703.0,723.0,739.0,1806.0,2823.0,2873.0,2857.0,2894.0,,4059.0,0.0
190.0,Left,2.0,30.0,0.0,737.0,760.0,774.0,1838.0,2857.0,2902.0,3021.0,,,3847.0,0.0
191.0,Right,2.0,15.0,0.0,717.0,739.0,757.0,1821.0,2838.0,2885.0,3719.0,3742.0,3845.0,4864.0,0.0
192.0,Left,2.0,-7.5,0.0,737.0,761.0,778.0,1843.0,2859.0,2907.0,3503.0,3527.0,,4696.0,0.0
193.0,Right,2.0,-30.0,0.0,712.0,735.0,752.0,1819.0,2840.0,2886.0,3732.0,,,4558.0,0.0
194.0,Right,2.0,7.5,0.0,726.0,748.0,764.0,1827.0,2845.0,2893.0,3417.0,3439.0,3543.0,4558.0,0.0
195.0,Right,2.0,60.0,0.0,744.0,768.0,782.0,1844.0,2861.0,2904.0,3415.0,3438.0,3541.0,4562.0,0.0
196.0,Left,2.0,-15.0,0.0,717.0,742.0,759.0,1828.0,2845.0,2892.0,3250.0,3273.0,,4444.0,0.0
197.0,Right,2.0,15.0,0.0,726.0,749.0,761.0,1835.0,2855.0,2905.0,2887.0,2921.0,3019.0,4035.0,0.0
198.0,Left,2.0,-60.0,0.0,735.0,758.0,776.0,1841.0,2862.0,2906.0,3873.0,3896.0,,5067.0,0.0
199.0,Right,2.0,-15.0,0.0,702.0,724.0,735.0,1798.0,2817.0,2863.0,3351.0,,,4175.0,0.0
200.0,Right,2.0,-30.0,0.0,719.0,743.0,759.0,1821.0,2836.0,2885.0,4264.0,,,5091.0,0.0
